id,label,sim.name.cal_Monge_Eklan,sim.name.cal_key_token_jaccard.<class 'list'>#1553,sim.description.cal_Monge_Eklan,sim.description.cal_key_token_jaccard.<class 'list'>#1787
"152,268",0,0.7501477127273878,0.0,0.7072844689383226,0.0
"898,1065",1,0.674444442987442,1.0,0.6726010228103062,0.3333333333333333
"923,1007",0,0.7841765880584717,0.0,-1.0,-1.0
"49,225",0,0.6887654330995348,0.0,-1.0,-1.0
"965,46",0,0.6974987934033076,0.0,0.5007506146513182,0.0
"596,175",0,0.6498706738154093,0.0,-1.0,-1.0
"593,80",0,0.9423611164093018,0.0,0.7084913353125254,0.0
"345,586",0,0.7667748928070068,0.0,0.6105441525578499,0.0
"962,271",0,0.8197839458783468,0.0,0.18827762082219124,0.0
"657,637",0,0.6587301625145806,0.0,0.6327157318592072,0.0
"685,446",0,0.6312500052154064,0.0,0.5139729961239058,0.0
"1060,654",0,0.7183389465014139,0.0,0.7126296964429674,0.0
"53,1071",0,0.6580654829740524,0.0,0.4974837899208069,0.0
"180,399",0,0.7586734763213566,0.0,0.47433333277702333,0.0
"717,800",0,0.8361111084620158,0.0,-1.0,-1.0
"888,508",0,0.7900216498158195,0.0,0.5819907612996559,0.0
"997,926",0,0.6396560966968536,0.0,0.6989746402049887,0.0
"544,742",0,0.6337235495448112,0.0,0.5999915796082195,0.0
"923,1004",0,0.7822420746088028,0.0,-1.0,-1.0
"142,619",0,0.8565714359283447,0.0,0.8186657428741455,0.0
"647,865",0,0.7884208460648855,0.0,-1.0,-1.0
"766,167",0,0.7904761944498334,0.0,0.7209479676352607,0.0
"689,784",0,0.8577777842680613,0.0,-1.0,-1.0
"571,743",1,0.9388888875643412,1.0,0.5665980718903623,0.0
"840,822",0,0.8401111185550689,0.0,0.4581036968477841,0.0
"142,629",0,0.760275137424469,0.0,0.6315041716609683,0.0
"487,960",0,0.7466335967183113,0.0,0.7255701525457974,0.0
"570,971",0,0.6661111176013946,0.0,0.6005882200385843,0.25
"1047,159",0,0.7483238944640527,0.0,0.4963979067073928,0.0
"408,759",0,0.7790816341127668,0.0,0.6809035787979761,0.0
"1076,244",0,0.664585550626119,0.0,0.1685399703077368,0.0
"146,641",0,0.6020282248655955,0.0,0.5684223800170712,0.0
"768,52",0,0.6347438747232611,0.0,0.43438536624113716,0.0
"366,102",0,0.8675132393836975,0.0,-1.0,-1.0
"622,826",0,0.7062301576137543,0.0,0.4913484961599917,0.0
"534,335",0,0.6010423362255096,0.0,0.628341956630997,0.0
"509,762",0,0.7310405737823911,0.0,0.6011415774172003,0.0
"1037,864",0,0.6848545074462891,0.0,0.5244382709264755,0.0
"909,409",0,0.9011111160119375,0.0,0.624209264683169,0.0
"480,1071",0,0.7176477015018463,0.0,0.5099096478985958,0.0
"19,48",0,0.7837036967277526,0.0,0.4335317512353261,0.0
"455,250",0,0.6973545004924139,0.0,0.4875580015090796,0.0
"839,816",0,0.8302777826786041,0.0,0.43563516900457183,0.0
"1062,853",0,0.6610185146331787,0.0,-1.0,-1.0
"462,115",0,0.7781746029853821,0.0,-1.0,-1.0
"1074,624",0,0.7576984252248492,0.0,0.6948084327909682,0.0
"697,772",0,0.8354700895456167,0.0,-1.0,-1.0
"819,1055",0,0.8422222211956978,0.0,-1.0,-1.0
"297,917",0,0.7268750071525574,0.0,-1.0,-1.0
"630,887",0,0.5792857199907303,0.0,0.6761013070742289,0.0
"630,699",0,0.6933597892522811,0.0,0.5827941461042925,0.0
"599,545",1,0.9333333373069763,0.5,-1.0,-1.0
"940,662",0,0.907962958017985,0.0,0.6746565500895182,0.0
"185,318",1,0.9479999959468841,0.5,-1.0,-1.0
"38,64",0,0.6636243313550949,0.0,0.494444449033056,0.0
"615,300",0,0.7508708089590073,0.0,0.5860449756894793,0.0
"755,558",0,0.6774814903736115,0.25,0.5524497300386428,0.25
"973,367",1,0.9500000013245476,1.0,-1.0,-1.0
"715,567",0,0.6305717296070523,0.0,0.6556991569457515,0.0
"812,684",0,0.6564814812607236,0.0,0.6999353380114944,0.0
"93,88",0,0.807777783700398,0.0,0.1890432114402453,0.0
"533,641",0,0.753497944937812,0.0,0.6328391677294022,0.0
"775,887",0,0.7567271419933864,0.0,0.6876285225152969,0.0
"671,824",0,0.8194444477558136,0.0,0.430853175620238,0.0
"510,600",0,0.6378787891431288,0.0,0.7300728768110275,0.0
"811,904",1,0.6904761902987957,1.0,0.6406290138021429,0.0
"1021,171",0,0.608862449725469,0.0,0.6577497124671936,0.0
"471,476",0,0.6332010593679216,0.0,-1.0,-1.0
"75,847",0,0.7321230247616768,0.0,-1.0,-1.0
"576,960",0,0.7742923349142075,0.0,0.8263091246287028,0.0
"584,695",0,0.6398412704467773,0.0,0.6931668083335079,0.0
"618,714",0,0.668531745672226,0.0,0.6988696532046541,0.3333333333333333
"843,820",0,0.8790000021457672,0.0,0.4335826234570865,0.0
"252,753",0,0.7318055517971516,0.0,0.7049069816575331,0.0
"664,584",0,0.6413796335458756,0.0,0.6803057583478781,0.0
"440,578",0,0.7513809591531754,0.0,0.4466392311182889,0.16666666666666666
"722,1079",0,0.6446296304464341,0.0,-1.0,-1.0
"1039,87",0,0.8284656206766764,0.0,0.24561549837772662,-1.0
"277,520",1,0.633333329643522,0.0,0.3399218133715696,0.0
"142,516",0,0.7090238034725189,0.0,0.5433673518044608,0.0
"540,955",0,0.775764986872673,0.0,-1.0,-1.0
"1037,759",0,0.6539021283388138,0.0,0.7130114654699962,0.0
"523,941",0,0.7916666666666666,0.0,-1.0,-1.0
"807,507",0,0.7501322669642312,0.0,0.6302916556596756,0.0
"1018,17",0,0.7300264537334442,0.0,0.23835429937943167,0.0
"926,272",0,0.8297222256660461,0.0,0.17320944986692288,0.0
"362,620",1,1.0,1.0,-1.0,-1.0
"528,879",0,0.8222222253680229,0.5,0.7182860562675878,0.0
"499,563",0,0.7551515210758556,0.25,0.5911622301061102,0.0
"788,584",0,0.6537797674536705,0.0,0.767305753884777,0.0
"252,723",0,0.737245362251997,0.0,0.7049069816575331,0.0
"93,255",0,0.830000000340598,0.0,0.5997288450598717,0.0
"665,301",0,0.7828763804652474,0.0,0.6396960264444351,0.0
"415,256",0,0.7785714268684387,0.0,0.5554241860906283,0.0
"433,97",0,0.8958024680614471,0.0,0.5477861253654256,0.0
"713,692",0,0.746256603135003,0.0,0.8158858418464661,0.0
"692,787",0,0.786358031961653,0.0,-1.0,-1.0
"625,864",0,0.7620181398732322,0.0,0.5450988709926605,0.0
"864,388",0,0.8082716133859422,0.0,0.7347003221511841,0.0
"857,880",0,0.7033234164118767,0.0,0.6500984251499176,0.0
"596,648",0,0.6776895986662971,0.0,0.6851430120991497,0.0
"1055,857",0,0.5985879600048065,0.0,0.7296188609940665,0.09090909090909091
"949,605",0,0.6646230220794678,0.0,0.6427407331764698,0.0
"292,84",0,0.8155555546283721,0.0,0.26353162218784465,-1.0
"660,435",0,0.7554545565084978,0.0,0.11231883971587471,0.0
"792,54",0,0.7595238132136208,0.0,-1.0,-1.0
"868,935",0,0.9313073754310608,0.0,-1.0,-1.0
"292,366",0,0.9733333349227905,0.0,0.2967062263653196,-1.0
"614,516",0,0.7428350945313772,0.0,0.5919022644465824,0.0
"962,89",0,0.7843915422757467,0.0,0.7069481487075487,0.0
"1037,887",0,0.7501818910241127,0.0,0.6752208203077317,0.0
"881,839",0,0.6869023631919514,0.0,0.535813475764075,0.3333333333333333
"465,603",0,0.9251322746276855,0.0,0.5138242994585345,0.0
"906,1012",0,0.7405895803655896,0.0,0.6896513046287909,0.0
"741,900",0,0.7002777809446509,0.0,0.39201184042862486,0.4
"550,597",0,0.7131122435842242,0.0,0.6708815501582238,0.0
"865,574",0,0.7013062201440334,0.0,0.6473277385641889,0.0
"972,96",0,0.7162777751684188,0.0,0.6343161788853732,0.0
"960,21",0,0.7447971900304159,0.0,0.6417354121804237,0.0
"985,844",0,0.6683673518044608,0.0,0.6845235798288795,0.0
"561,734",0,0.7648589015007019,0.0,0.5911294731654619,0.0
"855,568",0,0.7592592636744181,0.0,-1.0,-1.0
"771,734",0,0.673313494771719,0.0,0.5830819055889592,0.0
"764,516",0,0.7361640214920044,0.0,0.6412671277156243,0.0
"747,537",0,0.8289583288133144,0.0,0.6864344790577889,0.0
"487,418",0,0.7448743432760239,0.0,0.630483495778051,0.0
"890,272",0,0.8329629699389139,0.0,0.20091537614257968,0.0
"740,834",0,0.6943067068403418,0.0,0.5443426838942936,0.0
"661,672",0,0.8945454629984769,0.0,0.11231883971587471,0.0
"24,92",0,0.7333333236830575,0.0,0.7435115669903002,0.0
"637,37",0,0.7636419733365377,0.0,0.2892620882817677,0.0
"1035,1071",0,0.694580499614988,0.0,0.48650962909062706,0.0
"532,753",0,0.7033068793160575,0.0,0.6289753427630976,0.0
"293,759",0,0.7628306945164999,0.0,0.7499190779293284,0.0
"883,960",0,0.6585411940302167,0.0,0.7213170886039734,0.0
"392,304",1,0.95,1.0,0.5141997337341309,0.0
"87,120",0,0.5809956680644642,0.0,-1.0,-1.0
"577,844",0,0.6940542459487915,0.0,0.696246598706101,0.0
"906,880",0,0.7240173859255654,0.0,0.6228547416082243,0.0
"794,822",0,0.7926666736602783,0.0,0.4833673472915377,0.0
"87,308",0,0.6875180412422527,0.0,0.1561231342228976,0.0
"65,72",0,0.8344444453716278,0.0,0.5362580871140515,0.0
"550,21",0,0.5260393108640399,0.0,0.5608900852741734,0.0
"940,536",0,0.7194885379738278,0.0,0.6229488559258289,0.0
"470,979",0,0.7427210935524532,0.0,-1.0,-1.0
"844,822",0,0.8377500057220459,0.0,0.4223894117207363,0.0
"547,593",1,0.6972222253680229,0.5,0.6385944362567819,0.5
"906,245",0,0.7334693968296051,0.0,0.5633953998728496,0.0
"638,882",1,0.7619191977110776,1.0,0.6243927883250373,0.4
"987,846",0,0.7532275319099426,0.0,0.6603244683321785,0.0
"87,159",0,0.7682539712299,0.0,0.444166668436744,0.0
"510,954",0,0.7660918723453175,0.0,-1.0,-1.0
"432,87",0,0.8088888923327128,0.0,0.3034250070067013,0.0
"967,725",0,0.7390873034795126,0.0,0.5821290136994542,0.0
"1001,654",0,0.6863902151584625,0.0,0.6793226884170012,0.0
"659,672",1,0.9208080876957286,1.0,0.17807017502031827,0.0
"509,763",0,0.686596131987042,0.0,0.5963796720360265,0.0
"1007,316",0,0.7388888970017433,0.0,-1.0,-1.0
"430,64",0,0.7124507079521815,0.0,0.6223959947625796,-1.0
"381,465",1,1.0,1.0,-1.0,-1.0
"801,236",0,0.840666663646698,0.0,0.467772976918654,0.0
"1021,480",0,0.6906415373086929,0.0,0.613111048209958,0.0
"841,1058",0,0.7518518567085266,0.0,0.5981809239495884,0.0
"614,724",0,0.6222883611917496,0.0,0.5478980721167799,0.0
"342,586",0,0.7816049390368991,0.0,0.591446329653263,0.0
"530,982",0,0.7313078790903091,0.0,0.6225794287104356,0.0
"901,541",0,0.8597883582115173,0.0,0.7092537711251456,0.0
"90,963",0,0.8191111207008361,0.0,0.20925926168759665,0.0
"1015,980",0,0.7554232733590263,0.0,0.7128211955229441,0.0
"48,729",0,0.751666655143102,-1.0,0.7234986767172813,-1.0
"227,125",1,1.0,1.0,0.5669457723697027,0.0
"561,849",0,0.7753086388111115,0.0,-1.0,-1.0
"167,74",0,0.7878787951035933,0.0,0.5653353814155825,0.0
"804,663",0,0.5916666686534882,0.0,0.7483278697445279,0.0
"670,816",0,0.8179259300231934,0.0,0.49924493208527565,0.0
"705,980",0,0.7333333492279053,0.0,0.6400365586634036,0.0
"434,84",0,0.7747222234805425,0.0,0.4029659436029546,-1.0
"400,641",0,0.7361640214920044,0.0,0.6292135427395503,0.0
"581,697",0,0.664444449543953,0.0,0.7137506915764376,0.0
"595,844",0,0.7104644378026327,0.0,0.640950330873815,0.0
"26,201",1,1.0,1.0,0.7046486783027649,0.0
"95,101",0,0.7751851777235667,0.0,0.2475248072296381,0.0
"737,983",0,0.638129020279104,0.0,0.5927169032040096,0.14285714285714285
"553,598",1,0.6542087522420016,0.5,0.7217213759819666,0.0
"522,538",0,0.834391540951199,0.0,0.631214781318392,0.0
"308,344",0,0.9729166626930237,0.0,-1.0,-1.0
"574,630",0,0.782209001481533,0.0,0.5782847480340437,0.0
"186,356",1,0.9528571452413287,0.5,-1.0,-1.0
"364,583",0,0.7782716006040573,0.0,0.6321469786621275,0.0
"280,633",0,0.7151190519332886,0.0,0.6351979286582382,0.0
"284,265",0,0.8147156139214834,0.0,0.02222222328186035,0.0
"443,577",0,0.8034523895808628,0.0,0.48905656759331867,0.25
"777,632",0,0.685482807457447,0.0,0.5778891648116865,0.0
"38,192",1,0.8042989373207092,0.5,0.7060657611915043,0.0
"811,797",0,0.722916666418314,0.0,0.2867162024721186,0.0
"109,965",0,0.8066255251566569,0.0,0.11339869394021876,0.0
"483,573",0,0.9035714268684387,0.0,0.6174739811456564,0.14285714285714285
"416,209",0,0.6387756135728624,0.0,-1.0,-1.0
"481,586",0,0.8074073990186056,0.0,0.6122224555640924,0.0
"739,622",0,0.7991269997188023,0.0,0.6680342491829034,0.0
"716,798",0,0.6669753094514211,0.0,-1.0,-1.0
"906,629",0,0.7250377918992724,0.0,0.6472449855106633,0.0
"486,993",0,0.8651388883590698,0.0,-1.0,-1.0
"420,204",0,0.7696561018625895,0.0,-1.0,-1.0
"533,50",0,0.6352292829089694,0.0,0.600990368769719,0.0
"848,818",0,0.8397407472133637,0.0,0.4746964820500078,0.0
"955,879",0,0.7741269707679749,0.0,0.6761059418637702,0.0
"906,418",0,0.7644557867731366,0.0,0.6586384191745664,0.0
"480,443",0,0.7851851880550385,0.0,0.5268917264508419,0.0
"278,47",0,0.7412963112195333,0.0,0.42725661873817444,0.0
"608,693",0,0.5448412708938122,0.0,0.7047189269747053,0.2
"190,633",0,0.6720164683130052,0.0,0.6172320202544883,0.0
"566,675",0,0.6788888871669769,0.0,0.7409896088971032,0.0
"45,1085",1,0.8840582013130188,0.0,-1.0,-1.0
"487,880",0,0.6744345277547836,0.0,0.6987192158041329,0.0
"985,948",0,0.6651549594742912,0.0,0.4889443648212096,0.0
"965,159",0,0.7505291004975637,0.0,0.4746969722468278,0.0
"593,414",0,0.859027773141861,0.0,0.5512823445929421,0.0
"643,335",0,0.5951587359110514,0.0,0.590530989425523,0.0
"942,863",0,0.8300577231815883,0.0,0.6967578894562192,0.0
"877,663",0,0.6788888871669769,0.0,0.72042201894025,0.0
"495,926",0,0.8870370388031006,0.0,0.6087460330987381,0.0
"477,1022",0,0.7107363343238831,0.0,0.5049822146693865,0.0
"207,185",1,0.786555552482605,0.0,-1.0,-1.0
"1060,630",0,0.7452787227100797,0.0,0.6134665367149171,0.0
"774,995",0,0.7782738134264946,0.3333333333333333,0.5479028428142722,0.3333333333333333
"483,443",0,0.7851851880550385,0.0,0.5375384570974292,0.0
"306,386",0,0.8882422116067674,0.0,-1.0,-1.0
"190,634",0,0.6720164683130052,0.0,0.559361649884118,0.0
"670,822",0,0.8231111168861389,0.0,0.44341380149126053,0.0
"256,626",0,0.6568216170583453,0.0,0.5653750002384186,0.0
"1044,1083",0,0.5988888949155807,0.0,-1.0,-1.0
"78,80",1,0.9382716019948324,-1.0,0.7406114712357521,-1.0
"720,780",0,0.6403703755802579,0.0,-1.0,-1.0
"584,675",0,0.6398412704467773,0.0,0.7018489796061849,0.0
"890,271",0,0.8152380983034769,0.0,0.15140452251142386,0.0
"167,72",0,0.7837373776869341,0.0,0.5653353814155825,0.0
"927,304",0,0.8287301659584045,0.0,0.4478882503780452,0.0
"470,585",0,0.5104308383805412,0.0,0.39378574827025015,0.0
"941,588",0,0.8287806619297374,0.0,0.5835810100490396,0.0
"559,560",0,0.7899941272205777,0.2,-1.0,-1.0
"686,837",1,0.713133020060403,0.0,0.4704963215019392,0.0
"916,1068",0,0.6677579320967197,0.0,0.14655213554700217,0.0
"970,678",0,0.9080555617809296,0.0,0.43520248853243315,0.0
"895,624",0,0.7919841493879046,0.0,0.6593709626923436,0.0
"176,59",0,0.7194214842536233,0.0,0.43195959329605105,0.0
"445,414",0,0.6267361156642437,0.0,0.4148863581093875,0.0
"180,880",0,0.7934240358216422,0.0,0.608437043428421,0.0
"1037,692",0,0.7461640238761902,0.0,0.6500749588012695,0.0
"957,1070",0,0.6587301592032114,0.0,-1.0,-1.0
"145,177",1,0.6447222232818604,1.0,0.680603452026844,0.0
"846,818",0,0.829416674375534,0.0,0.45961711530027716,0.0
"902,535",0,0.7204012423753738,0.0,0.6378521548127228,0.0
"476,415",0,0.7729276915391287,0.0,0.4845721360884215,0.0
"646,1033",1,0.8519179970026016,0.5,-1.0,-1.0
"545,567",0,0.6355522498488426,0.0,0.6435282468795777,0.0
"780,485",0,0.7111111070428576,0.0,0.20684110559523106,0.0
"528,709",1,0.8222222253680229,1.0,0.7008688387117887,0.0
"256,392",0,0.733650803565979,0.0,0.5170416682958603,0.0
"229,326",0,0.9204761922359467,0.0,-1.0,-1.0
"709,1077",0,0.7290380082347176,0.0,0.627323975165685,0.0
"400,301",0,0.8028306871652603,0.0,0.6815336416165034,0.0
"181,511",0,0.7167800537177494,0.0,0.547602045748915,0.0
"821,429",0,0.7899603162493024,0.0,-1.0,-1.0
"516,923",0,0.6505952477455139,0.0,0.6392588457092643,0.0
"733,568",0,0.8547618985176086,0.0,-1.0,-1.0
"345,582",0,0.6997114032506943,0.0,0.6059012949466706,0.0
"562,210",0,0.7600000074931553,0.0,0.6964633825578188,0.0
"1038,796",0,0.776234562198321,0.0,-1.0,-1.0
"477,629",0,0.9083333313465118,0.0,0.6468867197632789,0.2
"845,821",0,0.8476666748523712,0.0,0.5142941803767763,0.0
"1024,1072",1,0.8404761893408639,1.0,-1.0,-1.0
"900,588",0,0.894753078619639,0.0,0.5935435829654573,0.0
"987,542",0,0.9523809552192688,0.0,0.7460340857505798,0.0
"3,195",1,0.7459401686986288,1.0,0.6975076336127061,0.0
"1039,272",0,0.834876537322998,0.0,0.2700675301826917,-1.0
"988,909",0,0.6519841328263283,0.0,-1.0,-1.0
"556,21",0,0.6097883582115173,0.0,0.6385959982872009,0.0
"351,155",0,0.7789115735462734,0.0,0.6403613612055779,0.0
"837,289",0,0.8624617920981513,0.0,0.7346564792096615,0.0
"326,1015",0,0.8169312278429667,0.0,0.5797246342355554,0.0
"938,173",0,0.735324077308178,0.0,0.6633225180381952,0.0
"918,1008",0,0.9402777776122093,0.0,-1.0,-1.0
"804,675",0,0.6650000035762786,0.0,0.7518992991674514,0.0
"274,537",0,0.7435515858232975,0.0,0.7744397766449872,0.0
"116,25",1,0.9087847322225571,0.5,0.2125958667861091,0.0
"342,399",0,0.6505643758508894,0.0,0.4511477790772915,0.0
"426,297",0,0.7679117247462273,0.0,0.16167989373207092,0.0
"1039,99",0,0.9669444461663564,0.0,0.36422864634257096,-1.0
"458,441",0,0.7492592632770538,0.0,0.44950697367841547,0.0
"951,745",0,0.7162551383177439,-1.0,-1.0,-1.0
"1064,94",1,0.6382473558187485,0.5,0.5171254346537035,0.3333333333333333
"476,910",0,0.7234127024809519,0.0,0.6411267166074953,0.0
"665,299",0,0.7059884586117484,0.0,0.5825026488304138,0.0
"181,629",0,0.806084658418383,0.0,0.6405059610094342,0.0
"287,429",0,0.9077592730522156,0.0,-1.0,-1.0
"307,389",0,0.5146384504106309,-1.0,0.6764718681573868,0.0
"868,574",0,0.6288438936074575,0.0,0.677252009893075,0.0
"829,920",1,0.8392222225666046,0.25,-1.0,-1.0
"631,831",0,0.701256611943245,0.0,0.638117735584577,0.0
"1062,986",1,0.7298148155212403,1.0,-1.0,-1.0
"520,627",0,0.6963754362530179,0.0,0.7697657176426479,0.0
"879,892",0,0.7851515168493445,0.0,0.55217867812445,0.3333333333333333
"847,680",0,0.6788888871669769,0.0,0.7215414422750474,0.0
"865,727",0,0.7430224865674973,0.0,0.7611532894576468,0.0
"293,717",0,0.7628306945164999,0.0,0.683190173962537,0.0
"1018,480",0,0.7531525592009226,0.0,0.59247694456059,0.0
"708,864",0,0.806009075471333,0.0,0.5405579566955566,0.0
"546,864",0,0.6642129756510258,0.0,0.5714948111110263,0.0
"62,74",0,0.7988888919353485,0.0,0.5767111110687256,-1.0
"160,13",0,0.7016137629747391,0.0,0.650950870343617,0.0
"355,860",1,0.9713888764381409,0.0,-1.0,-1.0
"769,625",0,0.8322222317968097,0.0,0.6351812012769558,0.0
"509,940",0,0.7631172868940566,0.0,-1.0,-1.0
"903,991",0,0.8374999947845936,0.0,0.7913643960599546,0.0
"279,648",0,0.6083634008060802,0.0,0.698679942637682,0.0
"627,472",1,0.9295061760478549,0.0,-1.0,-1.0
"450,510",0,0.7660317520300547,0.0,0.43351611585328076,0.0
"257,753",0,0.8108946766172137,0.0,0.7444449906999414,0.0
"972,400",0,0.8994444489479065,0.0,0.6122466723124186,0.0
"399,157",1,0.6695807025982783,0.5,0.41039595007896423,0.5
"453,509",0,0.7438095311323801,0.0,0.5245370368162791,0.0
"290,108",0,0.7735119126737118,0.0,-1.0,-1.0
"900,1071",0,0.7102402895689011,0.0,0.5121024780803256,0.0
"846,814",0,0.8512222349643708,0.0,0.470960842124347,0.0
"548,866",0,0.7396825466837201,0.0,0.7454633866586993,0.0
"858,683",0,0.8579938345485263,0.4,-1.0,-1.0
"843,677",0,0.7806666731834412,0.0,0.4572115293864546,0.0
"591,744",0,0.8354938295152452,0.0,-1.0,-1.0
"866,584",0,0.6742436687151591,0.0,0.7255818582162624,0.0
"44,848",0,0.7638227442900339,0.0,0.5723809561421794,0.0
